"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"66","GTD","Sheena Monk","26","1:20.284","51:16.086","Green","Track","24.558","36.127","19.599"
"9","GTDPRO","Patrick Pilet","24","2:44.423","51:16.479","Green","Track","109.023","36.277","19.123"
"77","GTD","Alan Brynjolfsson","28","1:18.931","51:18.684","Green","Track","23.975","35.720","19.236"
"6","GTP","Nick Tandy","23","8:18.761","51:19.385","Green","Track","446.036","33.868","18.857"
"92","GTD","Alec Udell","20","1:28.486","51:19.406","Green","Track","33.394","35.857","19.235"
"78","GTD","Misha Goikhberg","23","5:47.115","51:20.014","Green","Pit","23.265","38.003","285.847"
"17","LMP3","Wayne Boyd","30","3:05.833","51:21.813","Green","Pit","21.842","34.320","129.671"
"27","GTD","Marco Sorensen","27","1:20.897","51:22.040","Green","Track","24.858","36.445","19.594"
"5","GTP","Tijmen van der Helm","35","1:09.864","51:33.498","Green","Track","21.012","32.057","16.795"
"91","GTD","Alan Metni","31","3:25.285","51:35.048","Green","Pit","24.239","37.808","143.238"
"80","GTD","PJ Hyett","28","1:20.196","51:36.930","Green","Track","24.434","36.350","19.412"
"14","GTDPRO","Jack Hawksworth","24","1:18.394","51:46.068","Green","Track","23.106","36.007","19.281"
"13","LMP3","Matthew Bell","30","1:20.423","51:48.699","Green","Track","26.260","34.769","19.394"
"4","LMP3","George Staikos","24","1:46.172","51:49.854","Green","Track","42.885","41.770","21.517"
"96","GTD","Patrick Gallagher","32","1:19.932","51:51.371","Green","Track","24.203","36.433","19.296"
"79","GTDPRO","Jules Gounon","30","1:27.301","51:52.908","Green","Pit","23.478","36.495","27.328"
"70","GTD","Frederik Schandorff","33","1:30.238","51:54.982","Green","Track","34.274","36.066","19.898"
"01","GTP","Sebastien Bourdais","15","1:09.851","51:56.484","Green","Track","20.731","32.332","16.788"
"57","GTD","Philip Ellis","35","1:32.706","51:59.101","Green","Track","38.015","35.773","18.918"
"23","GTDPRO","Ross Gunn","29","1:17.181","52:00.496","Green","Track","22.960","35.426","18.795"
"12","GTD","Aaron Telitz","26","1:26.343","52:00.674","Green","Pit","23.319","35.797","27.227"
"33","LMP3","Lance Willsey","28","1:17.984","52:18.939","Green","Track","23.354","35.484","19.146"
"6","GTP","Nick Tandy","24","1:12.910","52:32.295","Green","Track","22.589","33.146","17.175"
"9","GTDPRO","Patrick Pilet","25","1:19.385","52:35.864","Green","Track","24.530","35.882","18.973"
"66","GTD","Sheena Monk","27","1:21.082","52:37.168","Green","Track","25.577","36.065","19.440"
"92","GTD","Alec Udell","21","1:20.243","52:39.649","Green","Track","24.137","36.968","19.138"
"27","GTD","Marco Sorensen","28","1:19.549","52:41.589","Green","Track","24.110","36.074","19.365"
"74","LMP3","Gar Robinson","30","3:28.706","52:41.795","Green","Pit","22.593","35.427","150.686"
"5","GTP","Tijmen van der Helm","36","1:09.556","52:43.054","Green","Track","20.957","31.781","16.818"
"97","GTD","Chandler Hull","31","5:13.543","52:53.943","Green","Pit","23.744","35.834","253.965"
"78","GTD","Loris Spinelli","24","1:37.343","52:57.357","Green","Track","36.497","38.667","22.179"
"80","GTD","PJ Hyett","29","1:20.470","52:57.400","Green","Track","24.511","36.275","19.684"
"13","LMP3","Matthew Bell","31","1:14.415","53:03.114","Green","Track","22.110","34.518","17.787"
"17","LMP3","Anthony Mantella","31","1:43.687","53:05.500","Green","Track","45.683","37.768","20.236"
"01","GTP","Sebastien Bourdais","16","1:15.159","53:11.643","Green","Track","22.633","34.882","17.644"
"96","GTD","Patrick Gallagher","33","1:22.582","53:13.953","Green","Track","25.810","36.574","20.198"
"14","GTDPRO","Jack Hawksworth","25","1:28.445","53:14.513","Green","Pit","23.070","37.354","28.021"
"70","GTD","Frederik Schandorff","34","1:20.046","53:15.028","Green","Track","23.791","37.332","18.923"
"57","GTD","Philip Ellis","36","1:18.113","53:17.214","Green","Track","23.261","35.528","19.324"
"4","LMP3","George Staikos","25","1:27.627","53:17.481","Green","Track","27.240","39.930","20.457"
"23","GTDPRO","Ross Gunn","30","1:22.553","53:23.049","Green","Track","24.150","37.679","20.724"
"91","GTD","Alan Metni","32","1:51.045","53:26.093","Green","Track","42.696","46.299","22.050"
"77","GTD","Alan Brynjolfsson","29","2:14.578","53:33.262","Green","Pit","24.622","36.120","73.836"
"33","LMP3","Lance Willsey","29","1:17.975","53:36.914","Green","Track","23.422","35.617","18.936"
"6","GTP","Nick Tandy","25","1:10.105","53:42.400","Green","Track","21.124","32.064","16.917"
"9","GTDPRO","Patrick Pilet","26","1:18.393","53:54.257","Green","Track","23.813","35.660","18.920"
"5","GTP","Tijmen van der Helm","37","1:11.805","53:54.859","Green","Track","22.485","32.107","17.213"
"66","GTD","Sheena Monk","28","1:20.560","53:57.728","Green","Track","24.528","36.304","19.728"
"1","GTD","Bryan Sellers","22","4:52.235","53:58.188","Green","Track","236.271","35.935","20.029"
"25","GTP","Nick Yelloly","27","8:48.419","53:58.989","Green","Track","478.220","32.789","17.410"
"27","GTD","Marco Sorensen","29","1:19.586","54:01.175","Green","Track","24.328","35.947","19.311"
"74","LMP3","Felipe Fraga","31","1:27.893","54:09.688","Green","Track","34.720","35.270","17.903"
"80","GTD","PJ Hyett","30","1:20.090","54:17.490","Green","Track","24.174","36.289","19.627"
"78","GTD","Loris Spinelli","25","1:21.956","54:19.313","Green","Track","25.372","36.476","20.108"
"01","GTP","Sebastien Bourdais","17","1:09.671","54:21.314","Green","Track","20.919","31.880","16.872"
"17","LMP3","Anthony Mantella","32","1:20.065","54:25.565","Green","Track","24.255","35.571","20.239"
"97","GTD","Chandler Hull","32","1:32.432","54:26.375","Green","Track","33.619","36.893","21.920"
"96","GTD","Patrick Gallagher","34","1:19.075","54:33.028","Green","Track","23.947","35.651","19.477"
"70","GTD","Frederik Schandorff","35","1:18.233","54:33.261","Green","Track","23.659","35.536","19.038"
"57","GTD","Philip Ellis","37","1:21.044","54:38.258","Green","Track","23.340","35.379","22.325"
"10","GTP","Filipe Albuquerque","24","3:56.914","54:40.883","Green","Track","185.670","32.992","18.252"
"23","GTDPRO","Ross Gunn","31","1:18.688","54:41.737","Green","Track","23.067","35.455","20.166"
"4","LMP3","George Staikos","26","1:24.568","54:42.049","Green","Track","25.933","36.906","21.729"
"91","GTD","Alan Metni","33","1:21.276","54:47.369","Green","Track","25.634","36.158","19.484"
"6","GTP","Nick Tandy","26","1:09.644","54:52.044","Green","Track","20.673","31.669","17.302"
"79","GTDPRO","Jules Gounon","31","2:59.261","54:52.169","Green","Track","124.159","36.071","19.031"
"33","LMP3","Lance Willsey","30","1:17.238","54:54.152","Green","Track","23.105","35.254","18.879"
"77","GTD","Alan Brynjolfsson","30","1:29.622","55:02.884","Green","Track","34.433","36.000","19.189"
"5","GTP","Tijmen van der Helm","38","1:10.294","55:05.153","Green","Track","21.561","31.826","16.907"
"25","GTP","Nick Yelloly","28","1:13.687","55:12.676","Green","Track","23.381","32.144","18.162"
"9","GTDPRO","Patrick Pilet","27","1:18.527","55:12.784","Green","Track","23.773","35.619","19.135"
"24","GTP","Philipp Eng","28","11:48.105","55:18.004","Green","Track","656.467","33.111","18.527"
"66","GTD","Sheena Monk","29","1:20.287","55:18.015","Green","Track","24.942","35.740","19.605"
"27","GTD","Marco Sorensen","30","1:19.514","55:20.689","Green","Track","24.251","35.946","19.317"
"1","GTD","Bryan Sellers","23","1:23.884","55:22.072","Green","Track","24.903","35.610","23.371"
"74","LMP3","Felipe Fraga","32","1:14.038","55:23.726","Green","Track","22.070","34.446","17.522"
"01","GTP","Sebastien Bourdais","18","1:09.867","55:31.181","Green","Track","21.199","31.875","16.793"
"80","GTD","PJ Hyett","31","1:20.433","55:37.923","Green","Track","24.388","36.621","19.424"
"78","GTD","Loris Spinelli","26","1:20.072","55:39.385","Green","Track","24.744","35.833","19.495"
"17","LMP3","Anthony Mantella","33","1:17.107","55:42.672","Green","Track","23.465","35.431","18.211"
"97","GTD","Chandler Hull","33","1:20.200","55:46.575","Green","Track","24.368","36.209","19.623"
"96","GTD","Patrick Gallagher","35","1:18.869","55:51.897","Green","Track","24.091","35.606","19.172"
"10","GTP","Filipe Albuquerque","25","1:11.953","55:52.836","Green","Track","21.479","32.607","17.867"
"70","GTD","Frederik Schandorff","36","1:21.632","55:54.893","Green","Track","24.192","35.833","21.607"
"57","GTD","Philip Ellis","38","1:17.343","55:55.601","Green","Track","23.127","35.314","18.902"
"6","GTP","Nick Tandy","27","1:10.580","56:02.624","Green","Track","20.756","31.782","18.042"
"4","LMP3","George Staikos","27","1:21.132","56:03.181","Green","Track","24.920","36.163","20.049"
"91","GTD","Alan Metni","34","1:18.295","56:05.664","Green","Track","23.419","35.706","19.170"
"23","GTDPRO","Ross Gunn","32","1:27.662","56:09.399","Green","Pit","23.864","35.565","28.233"
"79","GTDPRO","Jules Gounon","32","1:18.022","56:10.191","Green","Track","23.573","35.630","18.819"
"33","LMP3","Lance Willsey","31","1:17.252","56:11.404","Green","Track","23.006","35.436","18.810"
"5","GTP","Tijmen van der Helm","39","1:11.386","56:16.539","Green","Track","22.289","32.220","16.877"
"77","GTD","Alan Brynjolfsson","31","1:19.158","56:22.042","Green","Track","23.690","36.513","18.955"
"25","GTP","Nick Yelloly","29","1:09.924","56:22.600","Green","Track","21.256","31.904","16.764"
"24","GTP","Philipp Eng","29","1:11.755","56:29.759","Green","Track","22.332","32.055","17.368"
"9","GTDPRO","Patrick Pilet","28","1:18.852","56:31.636","Green","Track","23.879","35.629","19.344"
"31","GTP","Pipo Derani","23","5:28.930","56:31.820","Green","Track","279.170","32.458","17.302"
"66","GTD","Sheena Monk","30","1:20.307","56:38.322","Green","Track","24.826","36.152","19.329"
"27","GTD","Marco Sorensen","31","1:18.504","56:39.193","Green","Track","23.901","35.537","19.066"
"74","LMP3","Felipe Fraga","33","1:15.514","56:39.240","Green","Track","22.392","34.461","18.661"
"01","GTP","Sebastien Bourdais","19","1:08.895","56:40.076","Green","Track","20.699","31.597","16.599"
"1","GTD","Bryan Sellers","24","1:20.726","56:42.798","Green","Track","25.189","36.799","18.738"
"13","LMP3","Matthew Bell","32","3:41.294","56:44.408","Green","Pit","21.713","34.328","165.253"
"80","GTD","PJ Hyett","32","1:20.335","56:58.258","Green","Track","24.549","36.104","19.682"
"17","LMP3","Anthony Mantella","34","1:17.014","56:59.686","Green","Track","23.117","35.165","18.732"
"78","GTD","Loris Spinelli","27","1:21.150","57:00.535","Green","Track","23.886","35.725","21.539"
